Date,Country,Exchange rate
1988-01-14,Japan,126.73
1988-01-15,Japan,130.50
1988-01-18,Japan,
1988-01-19,Japan,128.60
1988-01-20,Japan,127.75
1988-01-21,Japan,127.20
1988-01-22,Japan,127.85
1988-01-25,Japan,127.78
1988-01-26,Japan,127.88
1988-01-27,Japan,127.60
1988-01-28,Japan,127.17
1988-01-29,Japan,127.75
1988-02-01,Japan,129.38
1988-02-02,Japan,128.28
1988-02-03,Japan,127.90
1988-02-04,Japan,128.50
1988-02-05,Japan,129.05
1988-02-08,Japan,128.60
1988-02-09,Japan,129.18
1988-02-10,Japan,129.02
1988-02-11,Japan,129.14
1988-02-12,Japan,131.15
1988-02-15,Japan,
1988-02-16,Japan,130.25
1988-02-17,Japan,130.30
1988-02-18,Japan,130.23
1988-02-19,Japan,130.05
1988-02-22,Japan,129.28
1988-02-23,Japan,128.78
1988-02-24,Japan,128.80
1988-02-25,Japan,128.80
1988-02-26,Japan,128.19
1988-02-29,Japan,128.45
1988-03-01,Japan,128.27
1988-03-02,Japan,129.20
1988-03-03,Japan,129.25
1988-03-04,Japan,128.75
1988-03-07,Japan,128.17
1988-03-08,Japan,128.09
1988-03-09,Japan,128.02
1988-03-10,Japan,128.10
1988-03-11,Japan,127.38
1988-03-14,Japan,126.92
1988-03-15,Japan,127.15
1988-03-16,Japan,127.43
1988-03-17,Japan,128.65
1988-03-18,Japan,128.35
1988-03-21,Japan,127.08
1988-03-22,Japan,127.12
1988-03-23,Japan,126.80
1988-03-24,Japan,125.75
1988-03-25,Japan,125.35
1988-03-28,Japan,124.20
1988-03-29,Japan,124.65
1988-03-30,Japan,124.84
1988-03-31,Japan,124.10
1988-04-01,Japan,124.00
1988-04-04,Japan,124.40
1988-04-05,Japan,125.18
1988-04-06,Japan,125.50
1988-04-07,Japan,125.82
1988-04-08,Japan,125.55
1988-04-11,Japan,126.68
1988-04-12,Japan,126.56
1988-04-13,Japan,126.33
1988-04-14,Japan,123.65
1988-04-15,Japan,123.88
1988-04-18,Japan,124.06
1988-04-19,Japan,124.18
1988-04-20,Japan,123.98
1988-04-21,Japan,124.15
1988-04-22,Japan,124.70
1988-04-25,Japan,124.82
1988-04-26,Japan,124.79
1988-04-27,Japan,125.10
1988-04-28,Japan,124.60
1988-04-29,Japan,124.92
1988-05-02,Japan,124.95
1988-05-03,Japan,124.88
1988-05-04,Japan,125.00
1988-05-05,Japan,124.65
1988-05-06,Japan,124.88
1988-05-09,Japan,124.82
1988-05-10,Japan,124.44
1988-05-11,Japan,124.25
1988-05-12,Japan,124.39
1988-05-13,Japan,124.68
1988-05-16,Japan,124.95
1988-05-17,Japan,125.73
1988-05-18,Japan,125.40
1988-05-19,Japan,124.87
1988-05-20,Japan,124.84
1988-05-23,Japan,124.55
1988-05-24,Japan,124.35
1988-05-25,Japan,124.35
1988-05-26,Japan,124.44
1988-05-27,Japan,125.00
1988-05-30,Japan,
1988-05-31,Japan,125.11
1988-06-01,Japan,125.20
1988-06-02,Japan,126.55
1988-06-03,Japan,125.97
1988-06-06,Japan,126.18
1988-06-07,Japan,125.72
1988-06-08,Japan,125.25
1988-06-09,Japan,125.20
1988-06-10,Japan,124.92
1988-06-13,Japan,125.20
1988-06-14,Japan,126.40
1988-06-15,Japan,126.27
1988-06-16,Japan,125.78
1988-06-17,Japan,125.87
1988-06-20,Japan,126.25
1988-06-21,Japan,126.47
1988-06-22,Japan,128.63
1988-06-23,Japan,128.67
1988-06-24,Japan,130.60
1988-06-27,Japan,130.88
1988-06-28,Japan,130.95
1988-06-29,Japan,133.75
1988-06-30,Japan,133.53
1988-07-01,Japan,134.10
1988-07-04,Japan,
1988-07-05,Japan,134.29
1988-07-06,Japan,133.60
1988-07-07,Japan,131.77
1988-07-08,Japan,133.23
1988-07-11,Japan,132.90
1988-07-12,Japan,132.63
1988-07-13,Japan,132.90
1988-07-14,Japan,133.13
1988-07-15,Japan,135.30
1988-07-18,Japan,134.75
1988-07-19,Japan,133.90
1988-07-20,Japan,133.18
1988-07-21,Japan,132.25
1988-07-22,Japan,130.70
1988-07-25,Japan,132.10
1988-07-26,Japan,132.55
1988-07-27,Japan,131.70
1988-07-28,Japan,132.40
1988-07-29,Japan,133.05
1988-08-01,Japan,132.80
1988-08-02,Japan,132.92
1988-08-03,Japan,132.87
1988-08-04,Japan,133.02
1988-08-05,Japan,133.68
1988-08-08,Japan,133.75
1988-08-09,Japan,134.75
1988-08-10,Japan,134.45
1988-08-11,Japan,133.86
1988-08-12,Japan,133.15
1988-08-15,Japan,133.25
1988-08-16,Japan,132.92
1988-08-17,Japan,134.07
1988-08-18,Japan,133.35
1988-08-19,Japan,133.45
1988-08-22,Japan,134.10
1988-08-23,Japan,133.85
1988-08-24,Japan,134.25
1988-08-25,Japan,133.35
1988-08-26,Japan,133.66
1988-08-29,Japan,134.13
1988-08-30,Japan,134.47
1988-08-31,Japan,136.52
1988-09-01,Japan,136.35
1988-09-02,Japan,136.10
1988-09-05,Japan,
1988-09-06,Japan,135.30
1988-09-07,Japan,133.67
1988-09-08,Japan,133.87
1988-09-09,Japan,133.62
1988-09-12,Japan,133.50
1988-09-13,Japan,133.30
1988-09-14,Japan,134.60
1988-09-15,Japan,133.67
1988-09-16,Japan,134.30
1988-09-19,Japan,133.55
1988-09-20,Japan,133.90
1988-09-21,Japan,134.25
1988-09-22,Japan,134.63
1988-09-23,Japan,134.47
1988-09-26,Japan,134.65
1988-09-27,Japan,134.45
1988-09-28,Japan,134.23
1988-09-29,Japan,134.36
1988-09-30,Japan,133.90
1988-10-03,Japan,133.65
1988-10-04,Japan,133.26
1988-10-05,Japan,133.50
1988-10-06,Japan,133.41
1988-10-07,Japan,133.30
1988-10-10,Japan,
1988-10-11,Japan,131.07
1988-10-12,Japan,128.96
1988-10-13,Japan,128.03
1988-10-14,Japan,127.15
1988-10-17,Japan,127.28
1988-10-18,Japan,126.67
1988-10-19,Japan,127.30
1988-10-20,Japan,127.20
1988-10-21,Japan,126.35
1988-10-24,Japan,126.83
1988-10-25,Japan,126.70
1988-10-26,Japan,125.70
1988-10-27,Japan,125.90
1988-10-28,Japan,125.85
1988-10-31,Japan,125.50
1988-11-01,Japan,125.30
1988-11-02,Japan,124.60
1988-11-03,Japan,124.20
1988-11-04,Japan,125.32
1988-11-07,Japan,124.72
1988-11-08,Japan,125.57
1988-11-09,Japan,124.25
1988-11-10,Japan,123.98
1988-11-11,Japan,
1988-11-14,Japan,123.43
1988-11-15,Japan,123.42
1988-11-16,Japan,122.55
1988-11-17,Japan,122.73
1988-11-18,Japan,122.65
1988-11-21,Japan,121.95
1988-11-22,Japan,121.35
1988-11-23,Japan,121.30
1988-11-24,Japan,
1988-11-25,Japan,121.10
1988-11-28,Japan,122.22
1988-11-29,Japan,121.50
1988-11-30,Japan,121.90
1988-12-01,Japan,121.60
1988-12-02,Japan,121.47
1988-12-05,Japan,121.50
1988-12-06,Japan,121.75
1988-12-07,Japan,123.50
1988-12-08,Japan,122.57
1988-12-09,Japan,122.35
1988-12-12,Japan,122.85
1988-12-13,Japan,123.15
1988-12-14,Japan,122.71
1988-12-15,Japan,123.37
1988-12-16,Japan,124.50
1988-12-19,Japan,124.10
1988-12-20,Japan,125.10
1988-12-21,Japan,124.35
1988-12-22,Japan,124.71
1988-12-23,Japan,124.85
1988-12-26,Japan,
1988-12-27,Japan,124.85
1988-12-28,Japan,125.58
1988-12-29,Japan,125.85
1988-12-30,Japan,125.05
1989-01-02,Japan,
1989-01-03,Japan,123.60
1989-01-04,Japan,125.05
1989-01-05,Japan,125.59
1989-01-06,Japan,126.62
1989-01-09,Japan,126.45
1989-01-10,Japan,126.30
1989-01-11,Japan,126.13
1989-01-12,Japan,126.17
1989-01-13,Japan,126.70
1989-01-16,Japan,
1989-01-17,Japan,127.75
1989-01-18,Japan,128.50
1989-01-19,Japan,129.70
1989-01-20,Japan,128.27
1989-01-23,Japan,127.80
1989-01-24,Japan,127.65
1989-01-25,Japan,127.73
1989-01-26,Japan,128.15
1989-01-27,Japan,129.24
1989-01-30,Japan,129.35
1989-01-31,Japan,130.50
1989-02-01,Japan,129.60
1989-02-02,Japan,129.15
1989-02-03,Japan,129.65
1989-02-06,Japan,129.65
1989-02-07,Japan,129.29
1989-02-08,Japan,129.60
1989-02-09,Japan,128.58
1989-02-10,Japan,128.49
1989-02-13,Japan,128.40
1989-02-14,Japan,126.73
1989-02-15,Japan,126.40
1989-02-16,Japan,126.32
1989-02-17,Japan,125.90
1989-02-20,Japan,
1989-02-21,Japan,126.75
1989-02-22,Japan,126.58
1989-02-23,Japan,126.20
1989-02-24,Japan,126.32
1989-02-27,Japan,126.53
1989-02-28,Japan,126.87
1989-03-01,Japan,128.10
1989-03-02,Japan,127.88
1989-03-03,Japan,127.70
1989-03-06,Japan,128.85
1989-03-07,Japan,128.74
1989-03-08,Japan,128.70
1989-03-09,Japan,129.05
1989-03-10,Japan,129.50
1989-03-13,Japan,129.88
1989-03-14,Japan,129.68
1989-03-15,Japan,130.60
1989-03-16,Japan,131.22
1989-03-17,Japan,131.60
1989-03-20,Japan,131.70
1989-03-21,Japan,131.28
1989-03-22,Japan,131.15
1989-03-23,Japan,131.20
1989-03-24,Japan,131.50
1989-03-27,Japan,132.70
1989-03-28,Japan,133.08
1989-03-29,Japan,132.83
1989-03-30,Japan,132.95
1989-03-31,Japan,132.77
1989-04-03,Japan,132.05
1989-04-04,Japan,130.90
1989-04-05,Japan,131.80
1989-04-06,Japan,131.93
1989-04-07,Japan,132.45
1989-04-10,Japan,132.63
1989-04-11,Japan,132.75
1989-04-12,Japan,132.98
1989-04-13,Japan,132.20
1989-04-14,Japan,132.15
1989-04-17,Japan,131.95
1989-04-18,Japan,131.52
1989-04-19,Japan,132.34
1989-04-20,Japan,131.35
1989-04-21,Japan,131.45
1989-04-24,Japan,131.60
1989-04-25,Japan,131.39
1989-04-26,Japan,132.25
1989-04-27,Japan,132.19
1989-04-28,Japan,132.85
1989-05-01,Japan,134.07
1989-05-02,Japan,133.81
1989-05-03,Japan,134.20
1989-05-04,Japan,133.95
1989-05-05,Japan,134.33
1989-05-08,Japan,134.80
1989-05-09,Japan,134.83
1989-05-10,Japan,134.43
1989-05-11,Japan,135.30
1989-05-12,Japan,135.95
1989-05-15,Japan,137.24
1989-05-16,Japan,137.30
1989-05-17,Japan,139.25
1989-05-18,Japan,138.65
1989-05-19,Japan,138.80
1989-05-22,Japan,142.05
1989-05-23,Japan,142.00
1989-05-24,Japan,142.80
1989-05-25,Japan,142.00
1989-05-26,Japan,141.43
1989-05-29,Japan,
1989-05-30,Japan,143.48
1989-05-31,Japan,142.33
1989-06-01,Japan,142.73
1989-06-02,Japan,141.75
1989-06-05,Japan,141.82
1989-06-06,Japan,142.95
1989-06-07,Japan,142.50
1989-06-08,Japan,143.40
1989-06-09,Japan,146.15
1989-06-12,Japan,148.80
1989-06-13,Japan,149.20
1989-06-14,Japan,149.05
1989-06-15,Japan,149.62
1989-06-16,Japan,145.55
1989-06-19,Japan,144.45
1989-06-20,Japan,144.07
1989-06-21,Japan,143.85
1989-06-22,Japan,141.07
1989-06-23,Japan,138.50
1989-06-26,Japan,140.82
1989-06-27,Japan,141.10
1989-06-28,Japan,142.80
1989-06-29,Japan,143.40
1989-06-30,Japan,144.00
1989-07-03,Japan,141.25
1989-07-04,Japan,
1989-07-05,Japan,138.90
1989-07-06,Japan,139.40
1989-07-07,Japan,139.80
1989-07-10,Japan,139.00
1989-07-11,Japan,140.30
1989-07-12,Japan,139.85
1989-07-13,Japan,139.45
1989-07-14,Japan,140.50
1989-07-17,Japan,141.55
1989-07-18,Japan,141.30
1989-07-19,Japan,141.95
1989-07-20,Japan,141.45
1989-07-21,Japan,141.92
1989-07-24,Japan,143.18
1989-07-25,Japan,142.55
1989-07-26,Japan,140.65
1989-07-27,Japan,138.95
1989-07-28,Japan,139.58
1989-07-31,Japan,136.95
1989-08-01,Japan,136.82
1989-08-02,Japan,136.15
1989-08-03,Japan,136.95
1989-08-04,Japan,139.45
1989-08-07,Japan,139.50
1989-08-08,Japan,138.80
1989-08-09,Japan,139.25
1989-08-10,Japan,139.08
1989-08-11,Japan,141.94
1989-08-14,Japan,141.70
1989-08-15,Japan,142.19
1989-08-16,Japan,142.15
1989-08-17,Japan,143.80
1989-08-18,Japan,145.85
1989-08-21,Japan,142.42
1989-08-22,Japan,142.58
1989-08-23,Japan,143.23
1989-08-24,Japan,143.34
1989-08-25,Japan,143.30
1989-08-28,Japan,144.20
1989-08-29,Japan,143.13
1989-08-30,Japan,143.73
1989-08-31,Japan,144.60
1989-09-01,Japan,145.85
1989-09-04,Japan,
1989-09-05,Japan,147.05
1989-09-06,Japan,146.25
1989-09-07,Japan,146.90
1989-09-08,Japan,146.30
1989-09-11,Japan,146.82
1989-09-12,Japan,147.15
1989-09-13,Japan,146.95
1989-09-14,Japan,146.55
1989-09-15,Japan,148.75
1989-09-18,Japan,145.85
1989-09-19,Japan,145.65
1989-09-20,Japan,145.05
1989-09-21,Japan,145.35
1989-09-22,Japan,145.60
1989-09-25,Japan,142.70
1989-09-26,Japan,141.88
1989-09-27,Japan,140.60
1989-09-28,Japan,140.55
1989-09-29,Japan,139.60
1989-10-02,Japan,139.48
1989-10-03,Japan,141.13
1989-10-04,Japan,141.05
1989-10-05,Japan,142.40
1989-10-06,Japan,142.80
1989-10-09,Japan,
1989-10-10,Japan,143.95
1989-10-11,Japan,144.80
1989-10-12,Japan,144.20
1989-10-13,Japan,143.20
1989-10-16,Japan,141.80
1989-10-17,Japan,141.50
1989-10-18,Japan,141.70
1989-10-19,Japan,141.95
1989-10-20,Japan,142.30
1989-10-23,Japan,142.35
1989-10-24,Japan,141.55
1989-10-25,Japan,141.65
1989-10-26,Japan,141.65
1989-10-27,Japan,142.00
1989-10-30,Japan,142.15
1989-10-31,Japan,142.73
1989-11-01,Japan,143.11
1989-11-02,Japan,143.70
1989-11-03,Japan,143.18
1989-11-06,Japan,143.70
1989-11-07,Japan,143.44
1989-11-08,Japan,143.14
1989-11-09,Japan,142.86
1989-11-10,Japan,143.30
1989-11-13,Japan,143.88
1989-11-14,Japan,143.68
1989-11-15,Japan,143.75
1989-11-16,Japan,143.80
1989-11-17,Japan,144.40
1989-11-20,Japan,144.50
1989-11-21,Japan,143.75
1989-11-22,Japan,143.85
1989-11-23,Japan,
1989-11-24,Japan,143.50
1989-11-27,Japan,143.40
1989-11-28,Japan,143.72
1989-11-29,Japan,142.65
1989-11-30,Japan,142.91
1989-12-01,Japan,143.10
1989-12-04,Japan,143.58
1989-12-05,Japan,143.80
1989-12-06,Japan,143.85
1989-12-07,Japan,144.32
1989-12-08,Japan,144.28
1989-12-11,Japan,144.50
1989-12-12,Japan,143.90
1989-12-13,Japan,144.17
1989-12-14,Japan,144.10
1989-12-15,Japan,144.15
1989-12-18,Japan,144.10
1989-12-19,Japan,143.85
1989-12-20,Japan,144.02
1989-12-21,Japan,143.70
1989-12-22,Japan,142.88
1989-12-25,Japan,
1989-12-26,Japan,142.15
1989-12-27,Japan,142.10
1989-12-28,Japan,143.35
1989-12-29,Japan,143.80
1990-01-01,Japan,
1990-01-02,Japan,146.25
1990-01-03,Japan,145.70
1990-01-04,Japan,143.37
1990-01-05,Japan,143.82
1990-01-08,Japan,144.10
1990-01-09,Japan,145.20
1990-01-10,Japan,145.25
1990-01-11,Japan,145.40
1990-01-12,Japan,145.40
1990-01-15,Japan,
1990-01-16,Japan,145.48
1990-01-17,Japan,145.49
1990-01-18,Japan,146.12
1990-01-19,Japan,145.65
1990-01-22,Japan,146.43
1990-01-23,Japan,146.09
1990-01-24,Japan,145.32
1990-01-25,Japan,144.42
1990-01-26,Japan,143.35
1990-01-29,Japan,143.13
1990-01-30,Japan,144.10
1990-01-31,Japan,144.55
1990-02-01,Japan,144.90
1990-02-02,Japan,145.38
1990-02-05,Japan,145.39
1990-02-06,Japan,145.13
1990-02-07,Japan,145.47
1990-02-08,Japan,145.40
1990-02-09,Japan,145.20
1990-02-12,Japan,144.20
1990-02-13,Japan,144.40
1990-02-14,Japan,144.27
1990-02-15,Japan,144.40
1990-02-16,Japan,144.15
1990-02-19,Japan,
1990-02-20,Japan,145.45
1990-02-21,Japan,145.32
1990-02-22,Japan,145.89
1990-02-23,Japan,146.92
1990-02-26,Japan,148.85
1990-02-27,Japan,148.63
1990-02-28,Japan,148.82
1990-03-01,Japan,149.67
1990-03-02,Japan,150.28
1990-03-05,Japan,149.78
1990-03-06,Japan,149.80
1990-03-07,Japan,151.22
1990-03-08,Japan,150.83
1990-03-09,Japan,151.34
1990-03-12,Japan,152.38
1990-03-13,Japan,152.55
1990-03-14,Japan,152.24
1990-03-15,Japan,152.55
1990-03-16,Japan,152.38
1990-03-19,Japan,153.50
1990-03-20,Japan,153.88
1990-03-21,Japan,154.16
1990-03-22,Japan,155.10
1990-03-23,Japan,153.90
1990-03-26,Japan,156.50
1990-03-27,Japan,157.40
1990-03-28,Japan,158.75
1990-03-29,Japan,156.75
1990-03-30,Japan,157.82
1990-04-02,Japan,158.90
1990-04-03,Japan,159.13
1990-04-04,Japan,158.60
1990-04-05,Japan,157.68
1990-04-06,Japan,157.65
1990-04-09,Japan,157.50
1990-04-10,Japan,158.58
1990-04-11,Japan,158.28
1990-04-12,Japan,158.19
1990-04-13,Japan,158.75
1990-04-16,Japan,159.37
1990-04-17,Japan,159.90
1990-04-18,Japan,159.10
1990-04-19,Japan,156.50
1990-04-20,Japan,157.85
1990-04-23,Japan,157.70
1990-04-24,Japan,158.72
1990-04-25,Japan,158.73
1990-04-26,Japan,158.75
1990-04-27,Japan,158.90
1990-04-30,Japan,158.85
1990-05-01,Japan,158.85
1990-05-02,Japan,158.30
1990-05-03,Japan,158.15
1990-05-04,Japan,158.35
1990-05-07,Japan,158.00
1990-05-08,Japan,157.90
1990-05-09,Japan,156.45
1990-05-10,Japan,157.00
1990-05-11,Japan,152.73
1990-05-14,Japan,152.77
1990-05-15,Japan,151.40
1990-05-16,Japan,151.43
1990-05-17,Japan,152.35
1990-05-18,Japan,152.85
1990-05-21,Japan,153.53
1990-05-22,Japan,151.60
1990-05-23,Japan,151.23
1990-05-24,Japan,151.55
1990-05-25,Japan,149.69
1990-05-28,Japan,
1990-05-29,Japan,150.88
1990-05-30,Japan,151.32
1990-05-31,Japan,152.64
1990-06-01,Japan,151.39
1990-06-04,Japan,151.60
1990-06-05,Japan,152.65
1990-06-06,Japan,152.55
1990-06-07,Japan,152.53
1990-06-08,Japan,153.53
1990-06-11,Japan,154.52
1990-06-12,Japan,154.44
1990-06-13,Japan,154.79
1990-06-14,Japan,154.07
1990-06-15,Japan,154.20
1990-06-18,Japan,153.70
1990-06-19,Japan,153.65
1990-06-20,Japan,154.00
1990-06-21,Japan,154.82
1990-06-22,Japan,154.75
1990-06-25,Japan,155.37
1990-06-26,Japan,155.15
1990-06-27,Japan,154.38
1990-06-28,Japan,153.17
1990-06-29,Japan,152.35
1990-07-02,Japan,151.27
1990-07-03,Japan,151.20
1990-07-04,Japan,
1990-07-05,Japan,150.77
1990-07-06,Japan,151.03
1990-07-09,Japan,151.10
1990-07-10,Japan,148.90
1990-07-11,Japan,148.68
1990-07-12,Japan,148.60
1990-07-13,Japan,147.50
1990-07-16,Japan,148.05
1990-07-17,Japan,148.35
1990-07-18,Japan,147.30
1990-07-19,Japan,148.05
1990-07-20,Japan,148.97
1990-07-23,Japan,148.45
1990-07-24,Japan,148.35
1990-07-25,Japan,148.88
1990-07-26,Japan,150.45
1990-07-27,Japan,149.60
1990-07-30,Japan,148.20
1990-07-31,Japan,146.13
1990-08-01,Japan,147.25
1990-08-02,Japan,149.60
1990-08-03,Japan,149.90
1990-08-06,Japan,149.75
1990-08-07,Japan,149.80
1990-08-08,Japan,150.15
1990-08-09,Japan,149.82
1990-08-10,Japan,150.15
1990-08-13,Japan,150.35
1990-08-14,Japan,149.48
1990-08-15,Japan,147.45
1990-08-16,Japan,148.38
1990-08-17,Japan,147.57
1990-08-20,Japan,146.87
1990-08-21,Japan,146.40
1990-08-22,Japan,145.75
1990-08-23,Japan,146.60
1990-08-24,Japan,146.55
1990-08-27,Japan,144.45
1990-08-28,Japan,143.48
1990-08-29,Japan,143.62
1990-08-30,Japan,144.30
1990-08-31,Japan,143.93
1990-09-03,Japan,
1990-09-04,Japan,143.55
1990-09-05,Japan,141.68
1990-09-06,Japan,141.05
1990-09-07,Japan,140.10
1990-09-10,Japan,139.20
1990-09-11,Japan,139.85
1990-09-12,Japan,137.70
1990-09-13,Japan,137.35
1990-09-14,Japan,136.67
1990-09-17,Japan,137.00
1990-09-18,Japan,137.50
1990-09-19,Japan,137.50
1990-09-20,Japan,136.93
1990-09-21,Japan,136.90
1990-09-24,Japan,136.10
1990-09-25,Japan,137.38
1990-09-26,Japan,137.27
1990-09-27,Japan,138.37
1990-09-28,Japan,138.27
1990-10-01,Japan,136.90
1990-10-02,Japan,136.95
1990-10-03,Japan,136.13
1990-10-04,Japan,133.90
1990-10-05,Japan,132.40
1990-10-08,Japan,
1990-10-09,Japan,130.33
1990-10-10,Japan,129.97
1990-10-11,Japan,129.95
1990-10-12,Japan,128.65
1990-10-15,Japan,128.15
1990-10-16,Japan,127.25
1990-10-17,Japan,125.27
1990-10-18,Japan,125.05
1990-10-19,Japan,125.75
1990-10-22,Japan,126.05
1990-10-23,Japan,127.50
1990-10-24,Japan,128.05
1990-10-25,Japan,127.30
1990-10-26,Japan,128.00
1990-10-29,Japan,128.40
1990-10-30,Japan,129.10
1990-10-31,Japan,129.95
1990-11-01,Japan,130.48
1990-11-02,Japan,128.60
1990-11-05,Japan,126.80
1990-11-06,Japan,127.30
1990-11-07,Japan,128.15
1990-11-08,Japan,129.90
1990-11-09,Japan,129.73
1990-11-12,Japan,
1990-11-13,Japan,129.60
1990-11-14,Japan,129.62
1990-11-15,Japan,129.27
1990-11-16,Japan,129.43
1990-11-19,Japan,129.00
1990-11-20,Japan,128.95
1990-11-21,Japan,127.65
1990-11-22,Japan,
1990-11-23,Japan,127.35
1990-11-26,Japan,128.75
1990-11-27,Japan,128.33
1990-11-28,Japan,129.85
1990-11-29,Japan,132.45
1990-11-30,Japan,133.10
1990-12-03,Japan,134.40
1990-12-04,Japan,134.05
1990-12-05,Japan,134.53
1990-12-06,Japan,132.35
1990-12-07,Japan,131.05
1990-12-10,Japan,131.90
1990-12-11,Japan,132.10
1990-12-12,Japan,131.82
1990-12-13,Japan,132.13
1990-12-14,Japan,132.95
1990-12-17,Japan,133.25
1990-12-18,Japan,133.23
1990-12-19,Japan,134.15
1990-12-20,Japan,134.85
1990-12-21,Japan,135.60
1990-12-24,Japan,136.05
1990-12-25,Japan,
1990-12-26,Japan,136.05
1990-12-27,Japan,136.45
1990-12-28,Japan,135.12
1990-12-31,Japan,135.75
1991-01-01,Japan,
1991-01-02,Japan,134.60
1991-01-03,Japan,133.05
1991-01-04,Japan,135.10
1991-01-07,Japan,136.70
1991-01-08,Japan,136.45
1991-01-09,Japan,134.05
1991-01-10,Japan,134.60
1991-01-11,Japan,134.25
1991-01-14,Japan,135.05
1991-01-15,Japan,135.90
1991-01-16,Japan,136.85
1991-01-17,Japan,132.88
1991-01-18,Japan,132.80
1991-01-21,Japan,
1991-01-22,Japan,131.70
1991-01-23,Japan,132.41
1991-01-24,Japan,132.23
1991-01-25,Japan,132.27
1991-01-28,Japan,132.20
1991-01-29,Japan,131.53
1991-01-30,Japan,131.60
1991-01-31,Japan,131.45
1991-02-01,Japan,131.45
1991-02-04,Japan,131.08
1991-02-05,Japan,129.73
1991-02-06,Japan,128.35
1991-02-07,Japan,127.95
1991-02-08,Japan,127.90
1991-02-11,Japan,127.72
1991-02-12,Japan,128.30
1991-02-13,Japan,129.08
1991-02-14,Japan,129.80
1991-02-15,Japan,130.45
1991-02-18,Japan,
1991-02-19,Japan,131.55
1991-02-20,Japan,131.80
1991-02-21,Japan,131.40
1991-02-22,Japan,132.20
1991-02-25,Japan,133.35
1991-02-26,Japan,132.85
1991-02-27,Japan,132.27
1991-02-28,Japan,132.95
1991-03-01,Japan,134.55
1991-03-04,Japan,135.55
1991-03-05,Japan,135.39
1991-03-06,Japan,136.25
1991-03-07,Japan,135.80
1991-03-08,Japan,136.25
1991-03-11,Japan,138.10
1991-03-12,Japan,136.30
1991-03-13,Japan,136.40
1991-03-14,Japan,135.95
1991-03-15,Japan,137.20
1991-03-18,Japan,138.15
1991-03-19,Japan,138.15
1991-03-20,Japan,138.60
1991-03-21,Japan,137.60
1991-03-22,Japan,137.20
1991-03-25,Japan,138.43
1991-03-26,Japan,138.35
1991-03-27,Japan,139.10
1991-03-28,Japan,141.20
1991-03-29,Japan,140.60
1991-04-01,Japan,140.20
1991-04-02,Japan,138.30
1991-04-03,Japan,137.40
1991-04-04,Japan,135.97
1991-04-05,Japan,136.90
1991-04-08,Japan,137.25
1991-04-09,Japan,135.10
1991-04-10,Japan,136.35
1991-04-11,Japan,135.95
1991-04-12,Japan,136.30
1991-04-15,Japan,134.48
1991-04-16,Japan,134.85
1991-04-17,Japan,136.35
1991-04-18,Japan,136.80
1991-04-19,Japan,138.58
1991-04-22,Japan,139.45
1991-04-23,Japan,137.94
1991-04-24,Japan,138.05
1991-04-25,Japan,138.05
1991-04-26,Japan,138.13
1991-04-29,Japan,137.70
1991-04-30,Japan,136.38
1991-05-01,Japan,137.60
1991-05-02,Japan,138.10
1991-05-03,Japan,138.55
1991-05-06,Japan,138.47
1991-05-07,Japan,137.95
1991-05-08,Japan,138.35
1991-05-09,Japan,139.30
1991-05-10,Japan,138.75
1991-05-13,Japan,139.42
1991-05-14,Japan,138.15
1991-05-15,Japan,137.99
1991-05-16,Japan,137.55
1991-05-17,Japan,138.50
1991-05-20,Japan,138.22
1991-05-21,Japan,137.50
1991-05-22,Japan,138.05
1991-05-23,Japan,137.73
1991-05-24,Japan,138.40
